transaccion_id,fecha,cliente,producto,precio_unitario,cantidad,estado
10357,2026-06-27,Cliente_545,Auriculares Noise-Canceling,150.0,0,Pendiente
10358,2026-08-19,Cliente_244,Teclado Mecánico,80.0,-1,Completado
10359,2026-05-31,  Cliente_207  ,Monitor 4K,350.0,1,Pendiente
10360,2026-08-06,Cliente_528,Laptop Pro 15,1200.0,3,Cancelado
10361,2026-07-05,Cliente_453,Teclado Mecánico,80.0,4,Completado
10362,2026-06-04,Cliente_275,Laptop Pro 15,1200.0,0,Cancelado
10363,2026-07-20,  Cliente_240  ,Mouse Inalámbrico,30.0,1,Pendiente
10364,2026-05-30,Cliente_449,Monitor 4K,350.0,2,Completado
10365,2026-03-10,Cliente_143,Auriculares Noise-Canceling,150.0,0,Completado
10366,2026-08-30,Cliente_103,Silla Ergonómica,250.0,1,Completado
10367,2026-05-23,Cliente_330,Teclado Mecánico,80.0,-1,Pendiente
10368,2026-06-03,Cliente_406,Laptop Pro 15,,1,Pendiente
10369,2026-08-19,Cliente_472,Laptop Pro 15,1200.0,2,Completado
10370,2026-03-10,Cliente_172,Auriculares Noise-Canceling,150.0,4,Pendiente
10371,2026-05-04,Cliente_254,Monitor 4K,350.0,2,Completado
10372,2026-06-07,Cliente_405,Teclado Mecánico,80.0,4,Completado
10373,2026-04-08,Cliente_418,Monitor 4K,350.0,2,Completado
10374,2026-09-07,Cliente_434,Mouse Inalámbrico,30.0,5,Completado
10375,2026-02-15,Cliente_261,Teclado Mecánico,80.0,4,Completado
10376,2026-07-20,Cliente_395,Teclado Mecánico,80.0,4,Pendiente
10377,2026-05-25,Cliente_578,Teclado Mecánico,80.0,2,Cancelado
10378,2026-04-29,  Cliente_473  ,Monitor 4K,350.0,3,Completado
10379,2026-08-06,Cliente_520,Mouse Inalámbrico,30.0,5,Pendiente
10380,2026-06-18,Cliente_230,Silla Ergonómica,250.0,4,Pendiente
10381,2026-05-17,Cliente_306,Mouse Inalámbrico,30.0,3,Pendiente
10382,2026-05-18,Cliente_516,Auriculares Noise-Canceling,150.0,1,Completado
10383,2026-06-15,Cliente_186,Laptop Pro 15,1200.0,4,Cancelado
10384,2026-09-05,Cliente_270,Silla Ergonómica,250.0,2,Completado
10385,2026-05-23,Cliente_366,Laptop Pro 15,1200.0,0,Cancelado
10386,2026-05-31,Cliente_448,Monitor 4K,350.0,2,Completado
10387,2026-08-24,Cliente_313,Teclado Mecánico,80.0,2,Completado
10388,2026-02-22,Cliente_502,Silla Ergonómica,250.0,1,Completado
10389,2026-01-18,Cliente_264,Mouse Inalámbrico,30.0,4,Completado
10390,2026-02-12,Cliente_510,Laptop Pro 15,1200.0,4,Completado
10391,2026-09-03,Cliente_319,Auriculares Noise-Canceling,150.0,0,Pendiente
10392,2026-01-08,Cliente_303,Silla Ergonómica,250.0,4,Completado
10393,2026-02-22,  Cliente_210  ,Mouse Inalámbrico,30.0,2,Completado
10394,2026-03-25,Cliente_288,Auriculares Noise-Canceling,150.0,5,Completado
10395,2026-03-22,Cliente_428,Teclado Mecánico,80.0,2,Cancelado
10396,2026-06-08,Cliente_335,Mouse Inalámbrico,30.0,1,Completado
10397,2026-03-03,Cliente_161,Auriculares Noise-Canceling,150.0,4,Completado
10398,2026-02-05,Cliente_406,Teclado Mecánico,80.0,3,Pendiente
10399,2026-08-27,Cliente_431,Monitor 4K,350.0,3,Cancelado
10400,2026-04-26,Cliente_532,Monitor 4K,350.0,0,Completado
10401,2026-05-24,Cliente_594,Laptop Pro 15,1200.0,0,Pendiente
10402,2026-05-06,Cliente_328,Mouse Inalámbrico,30.0,2,Cancelado
10403,2026-02-27,Cliente_241,Laptop Pro 15,1200.0,0,Completado
10404,2026-05-11,Cliente_382,Mouse Inalámbrico,30.0,5,Completado
10405,2026-07-30,Cliente_378,Teclado Mecánico,80.0,5,Pendiente
10406,2026-06-17,Cliente_525,Auriculares Noise-Canceling,150.0,2,Completado
10407,2026-04-23,Cliente_145,Laptop Pro 15,1200.0,1,Completado
10408,2026-08-09,Cliente_280,Monitor 4K,350.0,4,Pendiente
10409,2026-07-26,Cliente_206,Monitor 4K,350.0,5,Completado
10410,2026-03-16,Cliente_461,Auriculares Noise-Canceling,150.0,3,Completado
10411,2026-09-04,Cliente_170,Auriculares Noise-Canceling,150.0,4,Pendiente
10412,2026-08-10,Cliente_460,Laptop Pro 15,1200.0,5,Completado
10413,2026-04-11,Cliente_447,Silla Ergonómica,250.0,0,Cancelado
10414,2026-06-12,Cliente_139,Silla Ergonómica,250.0,2,Completado
10415,2026-04-05,Cliente_550,Mouse Inalámbrico,30.0,1,Pendiente
10416,2026-01-24,Cliente_476,Teclado Mecánico,80.0,5,Pendiente
10417,2026-05-17,Cliente_508,Silla Ergonómica,250.0,1,Pendiente
10418,2026-05-21,Cliente_273,Monitor 4K,350.0,1,Cancelado
10419,2026-01-26,Cliente_124,Mouse Inalámbrico,30.0,4,Pendiente
10420,2026-01-01,Cliente_334,Laptop Pro 15,1200.0,5,Pendiente
10421,2026-02-10,Cliente_255,Monitor 4K,350.0,0,Completado
10422,2026-08-20,  Cliente_441  ,Laptop Pro 15,1200.0,1,Completado
10423,2026-04-20,Cliente_220,Mouse Inalámbrico,30.0,4,Completado
10424,2026-05-13,Cliente_216,Laptop Pro 15,1200.0,-1,Completado
10425,2026-04-19,Cliente_541,Laptop Pro 15,1200.0,5,Pendiente
10426,2026-01-27,Cliente_153,Laptop Pro 15,1200.0,-1,Completado
10427,2026-06-14,Cliente_169,Monitor 4K,350.0,5,Completado
10428,2026-04-23,Cliente_185,Laptop Pro 15,1200.0,-1,Completado
10429,2026-08-09,Cliente_327,Silla Ergonómica,250.0,2,Completado
10430,2026-09-04,Cliente_280,Monitor 4K,350.0,3,Completado
10431,2026-06-03,Cliente_408,Monitor 4K,350.0,-1,Completado
10432,2026-02-22,Cliente_255,Silla Ergonómica,,5,Cancelado
10433,2026-08-18,Cliente_502,Monitor 4K,350.0,1,Completado
10434,2026-01-19,Cliente_405,Mouse Inalámbrico,30.0,0,Completado
10435,2026-05-26,Cliente_530,Teclado Mecánico,80.0,0,Cancelado
10436,19/01/2026,Cliente_495,Silla Ergonómica,250.0,2,Completado
10437,2026-07-22,Cliente_586,Laptop Pro 15,1200.0,-1,Completado
10438,2026-04-13,Cliente_460,Silla Ergonómica,250.0,5,Cancelado
10439,2026-05-11,  Cliente_141  ,Auriculares Noise-Canceling,150.0,1,Completado
10440,2026-06-16,Cliente_528,Auriculares Noise-Canceling,150.0,3,Completado
10441,2026-01-15,Cliente_223,Teclado Mecánico,80.0,4,Pendiente
10442,2026-07-09,  Cliente_442  ,Laptop Pro 15,1200.0,3,Completado
10443,2026-05-08,Cliente_184,Laptop Pro 15,,0,Cancelado
10444,2026-02-02,Cliente_291,Auriculares Noise-Canceling,150.0,4,Completado
10445,2026-07-26,Cliente_272,Silla Ergonómica,250.0,5,Cancelado
10446,2026-04-27,Cliente_355,Laptop Pro 15,1200.0,3,Completado
10447,2026-07-17,Cliente_231,Mouse Inalámbrico,30.0,0,Cancelado
10448,2026-01-12,Cliente_102,Silla Ergonómica,250.0,0,Completado
10449,2026-02-15,Cliente_177,Monitor 4K,350.0,1,Completado
10450,2026-02-27,Cliente_315,Auriculares Noise-Canceling,150.0,4,Pendiente
10451,2026-01-31,  Cliente_291  ,Silla Ergonómica,250.0,5,Completado
10452,2026-04-13,Cliente_589,Monitor 4K,350.0,3,Pendiente
10453,27/04/2026,Cliente_384,Teclado Mecánico,80.0,1,Completado
10454,2026-04-29,Cliente_225,Teclado Mecánico,80.0,1,Pendiente
10455,08/02/2026,Cliente_226,Monitor 4K,350.0,3,Pendiente
10456,13/08/2026,Cliente_456,Laptop Pro 15,1200.0,1,Completado
10457,2026-03-20,Cliente_473,Laptop Pro 15,1200.0,2,Cancelado
10458,2026-07-02,Cliente_173,Monitor 4K,350.0,-1,Completado
10459,2026-04-06,Cliente_559,Monitor 4K,350.0,3,Completado
10460,2026-01-20,Cliente_302,Auriculares Noise-Canceling,150.0,0,Completado
10461,2026-08-06,Cliente_234,Mouse Inalámbrico,30.0,0,Pendiente
10462,2026-03-01,Cliente_240,Silla Ergonómica,250.0,1,Completado
10463,2026-02-12,Cliente_155,Monitor 4K,350.0,3,Completado
10464,2026-04-26,Cliente_207,Mouse Inalámbrico,30.0,1,Completado
10465,2026-06-30,Cliente_524,Laptop Pro 15,1200.0,5,Completado
10466,2026-03-05,Cliente_465,Monitor 4K,350.0,1,Pendiente
10467,2026-01-08,Cliente_190,Auriculares Noise-Canceling,150.0,1,Pendiente
10468,2026-07-25,  Cliente_153  ,Auriculares Noise-Canceling,150.0,0,Completado
10469,2026-02-20,Cliente_167,Laptop Pro 15,1200.0,5,Completado
10470,2026-03-08,  Cliente_401  ,Silla Ergonómica,250.0,4,Completado
10471,2026-07-27,Cliente_328,Laptop Pro 15,1200.0,0,Completado
10472,2026-05-27,  Cliente_574  ,Laptop Pro 15,1200.0,2,Pendiente
10473,2026-02-24,Cliente_282,Mouse Inalámbrico,,4,Completado
10474,2026-06-07,  Cliente_418  ,Teclado Mecánico,80.0,0,Completado
10475,2026-03-13,Cliente_145,Mouse Inalámbrico,30.0,3,Pendiente
10476,2026-07-25,Cliente_423,Monitor 4K,350.0,5,Completado
10477,2026-05-05,Cliente_501,Mouse Inalámbrico,30.0,1,Cancelado
10478,2026-06-02,Cliente_264,Auriculares Noise-Canceling,150.0,1,Completado
10479,2026-05-30,Cliente_493,Laptop Pro 15,1200.0,2,Completado
10480,2026-07-22,Cliente_518,Laptop Pro 15,1200.0,0,Completado
10481,2026-08-03,Cliente_579,Monitor 4K,350.0,5,Completado
10482,2026-04-02,Cliente_458,Monitor 4K,350.0,1,Completado
10483,2026-08-31,Cliente_389,Silla Ergonómica,250.0,3,Pendiente
10484,2026-03-01,  Cliente_129  ,Auriculares Noise-Canceling,150.0,2,Completado
10485,2026-07-26,Cliente_204,Auriculares Noise-Canceling,150.0,1,Completado
10486,2026-02-06,Cliente_570,Teclado Mecánico,80.0,0,Cancelado
10487,2026-04-12,Cliente_440,Teclado Mecánico,80.0,1,Completado
10488,2026-07-22,Cliente_324,Teclado Mecánico,80.0,0,Pendiente
10489,2026-08-16,Cliente_456,Silla Ergonómica,250.0,4,Completado
10490,2026-07-07,Cliente_258,Monitor 4K,350.0,5,Completado
10491,2026-08-06,Cliente_301,Monitor 4K,350.0,4,Cancelado
10492,2026-06-06,Cliente_596,Laptop Pro 15,1200.0,1,Cancelado
10493,2026-03-02,Cliente_140,Laptop Pro 15,1200.0,0,Completado
10494,2026-06-13,Cliente_444,Monitor 4K,350.0,-1,Completado
10495,2026-03-31,Cliente_135,Mouse Inalámbrico,,0,Completado
10496,2026-09-06,Cliente_315,Silla Ergonómica,,2,Pendiente
10497,2026-08-01,Cliente_152,Mouse Inalámbrico,30.0,1,Cancelado
10498,2026-07-24,Cliente_138,Silla Ergonómica,250.0,0,Completado
10499,2026-08-16,  Cliente_188  ,Laptop Pro 15,1200.0,-1,Completado
10500,2026-08-17,Cliente_415,Auriculares Noise-Canceling,150.0,-1,Completado
10501,2026-02-10,Cliente_323,Mouse Inalámbrico,30.0,0,Completado
10502,2026-08-25,Cliente_470,Monitor 4K,350.0,2,Completado
10503,2026-05-27,  Cliente_302  ,Silla Ergonómica,250.0,0,Pendiente
10504,2026-07-30,Cliente_251,Monitor 4K,350.0,-1,Cancelado
10505,2026-03-16,Cliente_427,Mouse Inalámbrico,30.0,-1,Pendiente
10506,2026-06-19,Cliente_559,Laptop Pro 15,1200.0,2,Cancelado
10507,2026-01-12,Cliente_329,Mouse Inalámbrico,30.0,2,Pendiente
10508,2026-07-12,Cliente_178,Teclado Mecánico,80.0,1,Completado
10509,2026-07-13,Cliente_598,Laptop Pro 15,1200.0,5,Cancelado
10510,2026-05-18,Cliente_595,Laptop Pro 15,1200.0,5,Pendiente
10511,2026-08-20,Cliente_303,Auriculares Noise-Canceling,150.0,2,Completado
10512,2026-06-08,Cliente_447,Auriculares Noise-Canceling,150.0,3,Pendiente
10513,2026-02-19,Cliente_514,Monitor 4K,350.0,0,Pendiente
10514,2026-06-10,Cliente_522,Laptop Pro 15,1200.0,2,Cancelado
10515,2026-01-23,Cliente_135,Teclado Mecánico,80.0,4,Pendiente
10516,12/08/2026,Cliente_570,Auriculares Noise-Canceling,150.0,1,Cancelado
10517,2026-02-07,Cliente_177,Auriculares Noise-Canceling,150.0,2,Cancelado
10518,2026-03-15,Cliente_503,Laptop Pro 15,1200.0,3,Completado
10519,02/05/2026,Cliente_412,Mouse Inalámbrico,30.0,4,Completado
10520,2026-01-10,Cliente_306,Mouse Inalámbrico,30.0,3,Completado
10521,2026-08-18,Cliente_238,Silla Ergonómica,250.0,4,Completado
10522,2026-06-25,Cliente_457,Teclado Mecánico,80.0,5,Completado
10523,2026-03-24,Cliente_523,Monitor 4K,350.0,4,Pendiente
10524,2026-07-30,Cliente_568,Auriculares Noise-Canceling,150.0,0,Pendiente
10525,2026-02-10,  Cliente_506  ,Auriculares Noise-Canceling,150.0,5,Cancelado
10526,2026-01-08,Cliente_392,Mouse Inalámbrico,30.0,5,Completado
10527,2026-06-30,  Cliente_285  ,Laptop Pro 15,1200.0,2,Completado
10528,2026-01-08,Cliente_449,Mouse Inalámbrico,30.0,4,Pendiente
10529,2026-03-31,Cliente_383,Auriculares Noise-Canceling,150.0,5,Completado
10530,2026-01-13,Cliente_298,Silla Ergonómica,250.0,-1,Cancelado
10531,2026-03-10,Cliente_206,Monitor 4K,350.0,4,Cancelado
10532,2026-08-22,Cliente_343,Laptop Pro 15,1200.0,5,Completado
10533,2026-08-30,Cliente_513,Auriculares Noise-Canceling,150.0,0,Completado
10534,2026-02-25,Cliente_230,Mouse Inalámbrico,30.0,5,Cancelado
10535,2026-09-05,  Cliente_440  ,Auriculares Noise-Canceling,150.0,-1,Completado
10536,2026-01-28,Cliente_451,Auriculares Noise-Canceling,150.0,3,Completado
10537,2026-07-02,Cliente_436,Teclado Mecánico,80.0,5,Completado
10538,2026-07-26,Cliente_130,Monitor 4K,350.0,5,Cancelado
10539,2026-06-17,Cliente_114,Mouse Inalámbrico,30.0,4,Completado
10540,2026-05-30,Cliente_119,Teclado Mecánico,80.0,2,Cancelado
10541,2026-06-13,Cliente_374,Monitor 4K,350.0,4,Completado
10542,2026-05-23,Cliente_549,Auriculares Noise-Canceling,150.0,0,Completado
10543,2026-07-15,Cliente_387,Mouse Inalámbrico,30.0,1,Completado
10544,2026-03-20,Cliente_547,Silla Ergonómica,250.0,1,Completado
10545,2026-05-01,Cliente_161,Teclado Mecánico,80.0,1,Cancelado
10546,2026-05-09,Cliente_200,Auriculares Noise-Canceling,150.0,-1,Pendiente
10547,2026-02-05,Cliente_178,Auriculares Noise-Canceling,150.0,-1,Completado
10548,2026-07-03,Cliente_542,Mouse Inalámbrico,30.0,2,Completado
10549,2026-01-02,Cliente_130,Mouse Inalámbrico,30.0,0,Completado
10550,2026-07-19,Cliente_491,Monitor 4K,350.0,0,Cancelado
10551,09/04/2026,Cliente_345,Mouse Inalámbrico,30.0,2,Cancelado
10552,2026-08-02,Cliente_488,Monitor 4K,350.0,-1,Completado
10553,2026-08-13,Cliente_456,Silla Ergonómica,,4,Completado
10554,30/07/2026,Cliente_134,Laptop Pro 15,1200.0,3,Completado
10555,2026-08-16,Cliente_323,Mouse Inalámbrico,30.0,3,Completado
10556,2026-02-12,Cliente_197,Teclado Mecánico,80.0,2,Pendiente
10557,07/07/2026,Cliente_209,Laptop Pro 15,1200.0,4,Cancelado
10558,2026-04-07,Cliente_120,Monitor 4K,350.0,4,Completado
10559,2026-01-28,Cliente_439,Auriculares Noise-Canceling,150.0,3,Completado
10560,2026-05-21,Cliente_164,Laptop Pro 15,1200.0,2,Completado
10561,2026-06-19,  Cliente_316  ,Monitor 4K,350.0,4,Cancelado
10562,2026-08-19,Cliente_526,Teclado Mecánico,80.0,4,Cancelado
10563,2026-06-05,Cliente_202,Laptop Pro 15,1200.0,5,Completado
10564,11/02/2026,Cliente_252,Auriculares Noise-Canceling,150.0,1,Pendiente
10565,2026-01-04,Cliente_102,Monitor 4K,350.0,2,Completado
10566,2026-05-11,Cliente_500,Auriculares Noise-Canceling,150.0,0,Completado
10567,2026-03-09,Cliente_252,Teclado Mecánico,80.0,2,Completado
10568,2026-06-23,Cliente_511,Monitor 4K,350.0,5,Completado
10569,2026-06-19,  Cliente_171  ,Laptop Pro 15,1200.0,-1,Completado
10570,2026-01-24,Cliente_476,Teclado Mecánico,80.0,3,Completado
10571,2026-08-02,Cliente_240,Monitor 4K,350.0,2,Pendiente
10572,2026-06-28,Cliente_168,Mouse Inalámbrico,30.0,5,Completado
10573,2026-06-23,Cliente_392,Laptop Pro 15,1200.0,3,Cancelado
10574,2026-08-14,  Cliente_451  ,Mouse Inalámbrico,30.0,3,Completado
10575,2026-01-12,Cliente_326,Mouse Inalámbrico,30.0,-1,Completado
10576,2026-05-28,Cliente_481,Laptop Pro 15,1200.0,4,Completado
10577,2026-06-08,Cliente_459,Silla Ergonómica,250.0,3,Completado
10578,2026-08-03,Cliente_177,Mouse Inalámbrico,30.0,4,Cancelado
10579,2026-08-07,Cliente_341,Laptop Pro 15,,0,Completado
10580,2026-03-13,Cliente_597,Laptop Pro 15,1200.0,1,Completado
10581,2026-04-28,Cliente_141,Auriculares Noise-Canceling,150.0,2,Cancelado
10582,2026-05-08,Cliente_161,Mouse Inalámbrico,30.0,2,Completado
10583,2026-07-31,Cliente_101,Laptop Pro 15,1200.0,-1,Cancelado
10584,2026-06-21,Cliente_436,Auriculares Noise-Canceling,150.0,3,Completado
10585,2026-03-26,Cliente_333,Teclado Mecánico,80.0,5,Cancelado
10586,2026-01-30,Cliente_332,Auriculares Noise-Canceling,150.0,4,Completado
10587,2026-03-16,Cliente_510,Laptop Pro 15,1200.0,5,Completado
10588,2026-07-03,Cliente_521,Silla Ergonómica,250.0,0,Pendiente
10589,2026-08-07,Cliente_577,Laptop Pro 15,1200.0,0,Pendiente
10590,2026-08-26,Cliente_124,Monitor 4K,350.0,-1,Cancelado
10591,2026-09-02,Cliente_402,Laptop Pro 15,1200.0,2,Pendiente
10592,2026-08-03,Cliente_322,Laptop Pro 15,1200.0,-1,Cancelado
10593,2026-01-27,Cliente_166,Monitor 4K,350.0,0,Cancelado
10594,2026-09-08,Cliente_315,Auriculares Noise-Canceling,150.0,3,Completado
10595,2026-07-26,Cliente_332,Teclado Mecánico,80.0,1,Pendiente
10596,2026-06-29,Cliente_532,Auriculares Noise-Canceling,150.0,4,Completado
10597,2026-02-23,Cliente_203,Silla Ergonómica,250.0,3,Completado
10598,2026-06-16,Cliente_464,Silla Ergonómica,250.0,4,Completado
10599,2026-07-14,Cliente_160,Auriculares Noise-Canceling,150.0,4,Pendiente
10600,2026-07-11,Cliente_446,Auriculares Noise-Canceling,150.0,4,Cancelado
10601,28/01/2026,Cliente_368,Teclado Mecánico,80.0,2,Completado
10602,2026-02-11,Cliente_503,Laptop Pro 15,1200.0,0,Completado
10603,2026-07-12,Cliente_205,Monitor 4K,350.0,4,Completado
10604,2026-08-10,Cliente_388,Mouse Inalámbrico,30.0,5,Cancelado
10605,2026-03-15,Cliente_457,Mouse Inalámbrico,30.0,5,Completado
10606,2026-09-05,Cliente_261,Mouse Inalámbrico,30.0,5,Completado
10607,2026-08-11,Cliente_541,Silla Ergonómica,250.0,3,Completado
10608,2026-05-20,Cliente_402,Silla Ergonómica,250.0,4,Completado
10609,2026-01-20,Cliente_450,Silla Ergonómica,250.0,1,Completado
10610,2026-05-23,  Cliente_243  ,Silla Ergonómica,250.0,2,Completado
10611,2026-08-28,Cliente_464,Auriculares Noise-Canceling,150.0,-1,Completado
10612,2026-08-04,Cliente_416,Teclado Mecánico,80.0,5,Pendiente
10613,2026-05-15,Cliente_263,Auriculares Noise-Canceling,150.0,-1,Completado
10614,2026-05-18,Cliente_379,Auriculares Noise-Canceling,150.0,3,Completado
10615,2026-03-17,Cliente_285,Monitor 4K,350.0,4,Cancelado
10616,2026-01-03,Cliente_433,Auriculares Noise-Canceling,150.0,3,Completado
10617,2026-03-04,Cliente_419,Mouse Inalámbrico,30.0,4,Completado
10618,2026-07-05,Cliente_377,Mouse Inalámbrico,30.0,-1,Cancelado
10619,2026-03-17,Cliente_123,Teclado Mecánico,80.0,3,Completado
10620,2026-07-17,Cliente_590,Teclado Mecánico,80.0,-1,Completado
10621,2026-08-10,Cliente_210,Silla Ergonómica,250.0,4,Completado
10622,2026-07-18,Cliente_480,Monitor 4K,350.0,4,Completado
10623,2026-01-10,Cliente_270,Silla Ergonómica,250.0,-1,Completado
10624,2026-02-28,  Cliente_521  ,Monitor 4K,350.0,3,Pendiente
10625,2026-04-10,Cliente_109,Mouse Inalámbrico,30.0,2,Cancelado
10626,30/05/2026,  Cliente_482  ,Laptop Pro 15,1200.0,3,Completado
10627,2026-03-19,Cliente_452,Teclado Mecánico,80.0,-1,Completado
10628,2026-02-10,Cliente_343,Mouse Inalámbrico,30.0,5,Completado
10629,2026-09-03,Cliente_252,Silla Ergonómica,250.0,5,Completado
10630,2026-04-06,Cliente_432,Silla Ergonómica,250.0,5,Completado
10631,2026-05-27,Cliente_103,Auriculares Noise-Canceling,150.0,0,Cancelado
10632,2026-08-20,Cliente_480,Auriculares Noise-Canceling,150.0,1,Completado
10633,2026-02-17,Cliente_183,Mouse Inalámbrico,30.0,5,Completado
10634,2026-01-14,Cliente_537,Monitor 4K,350.0,4,Cancelado
10635,2026-03-06,Cliente_135,Mouse Inalámbrico,30.0,-1,Cancelado
10636,2026-03-02,Cliente_436,Mouse Inalámbrico,30.0,1,Cancelado
10637,2026-06-07,Cliente_269,Laptop Pro 15,1200.0,1,Cancelado
10638,2026-04-20,Cliente_591,Monitor 4K,350.0,1,Completado
10639,2026-03-12,Cliente_324,Monitor 4K,350.0,4,Completado
10640,2026-07-18,Cliente_284,Silla Ergonómica,250.0,2,Cancelado
10641,2026-08-08,  Cliente_244  ,Laptop Pro 15,1200.0,3,Cancelado
10642,17/08/2026,  Cliente_139  ,Monitor 4K,350.0,4,Cancelado
10643,2026-06-01,Cliente_494,Silla Ergonómica,250.0,3,Completado
10644,2026-02-08,Cliente_497,Auriculares Noise-Canceling,150.0,3,Completado
10645,2026-05-11,Cliente_357,Auriculares Noise-Canceling,150.0,1,Completado
10646,2026-06-07,Cliente_513,Auriculares Noise-Canceling,,0,Cancelado
10647,2026-06-18,Cliente_390,Monitor 4K,350.0,0,Completado
10648,2026-05-05,  Cliente_490  ,Silla Ergonómica,250.0,1,Completado
10649,2026-07-22,Cliente_565,Teclado Mecánico,80.0,4,Pendiente
10650,2026-01-27,Cliente_266,Mouse Inalámbrico,30.0,-1,Cancelado
10651,2026-05-20,Cliente_397,Silla Ergonómica,250.0,5,Pendiente
10652,2026-01-20,Cliente_528,Silla Ergonómica,250.0,3,Pendiente
10653,2026-05-05,Cliente_277,Monitor 4K,350.0,1,Cancelado
10654,2026-01-20,Cliente_218,Laptop Pro 15,1200.0,0,Completado
10655,2026-07-29,Cliente_468,Monitor 4K,350.0,0,Completado
10656,2026-05-03,Cliente_446,Mouse Inalámbrico,30.0,4,Cancelado
10657,2026-02-02,  Cliente_123  ,Monitor 4K,350.0,2,Completado
10658,2026-01-15,Cliente_176,Monitor 4K,350.0,-1,Completado
10659,2026-01-05,Cliente_427,Auriculares Noise-Canceling,150.0,3,Completado
10660,2026-05-04,Cliente_545,Laptop Pro 15,1200.0,3,Pendiente
10661,2026-06-09,Cliente_194,Auriculares Noise-Canceling,150.0,3,Completado
10662,2026-06-01,Cliente_406,Monitor 4K,350.0,1,Pendiente
10663,2026-08-21,Cliente_541,Mouse Inalámbrico,30.0,-1,Pendiente
10664,03/06/2026,Cliente_415,Monitor 4K,350.0,0,Cancelado
10665,2026-08-19,Cliente_167,Auriculares Noise-Canceling,150.0,-1,Completado
10666,2026-01-12,Cliente_548,Silla Ergonómica,250.0,3,Pendiente
10667,2026-03-31,Cliente_296,Monitor 4K,350.0,2,Cancelado
10668,2026-08-21,Cliente_220,Laptop Pro 15,1200.0,1,Completado
10669,2026-07-01,Cliente_103,Auriculares Noise-Canceling,150.0,2,Completado
10670,2026-02-22,  Cliente_436  ,Auriculares Noise-Canceling,150.0,3,Completado
10671,2026-03-06,Cliente_400,Mouse Inalámbrico,30.0,0,Cancelado
10672,2026-04-12,Cliente_449,Mouse Inalámbrico,30.0,3,Pendiente
10673,2026-05-23,Cliente_387,Auriculares Noise-Canceling,150.0,2,Completado
10674,2026-08-07,Cliente_171,Auriculares Noise-Canceling,150.0,4,Completado
10675,2026-01-26,Cliente_183,Silla Ergonómica,250.0,5,Pendiente
10676,2026-01-14,Cliente_462,Teclado Mecánico,80.0,3,Completado
10677,2026-01-23,Cliente_323,Laptop Pro 15,1200.0,2,Completado
10678,2026-04-13,Cliente_577,Teclado Mecánico,80.0,-1,Cancelado
10679,2026-07-29,  Cliente_497  ,Teclado Mecánico,80.0,3,Pendiente
10680,2026-05-13,Cliente_512,Mouse Inalámbrico,,5,Completado
10681,22/06/2026,Cliente_187,Auriculares Noise-Canceling,150.0,4,Completado
10682,2026-07-19,  Cliente_242  ,Silla Ergonómica,,0,Pendiente
